Date,Buy Cash,Buy Transfer,Sell,inflation_rate_vn,inflation_rate_us,fdi_vn,fdi_us
2013-12-09,21070.0,21100.0,21140.0,0.0604,0.015,10.56,43.1
2013-12-10,21060.0,21090.0,21130.0,0.0604,0.015,10.56,43.1
2013-12-11,21060.0,21090.0,21130.0,0.0604,0.015,10.56,43.1
2013-12-12,21055.0,21085.0,21125.0,0.0604,0.015,10.56,43.1
2013-12-13,21050.0,21080.0,21130.0,0.0604,0.015,10.56,43.1
2013-12-14,21050.0,21080.0,21130.0,0.0604,0.015,10.56,43.1
2013-12-15,21050.0,21080.0,21130.0,0.0604,0.015,10.56,43.1
2013-12-16,21055.0,21085.0,21135.0,0.0604,0.015,10.56,43.1
2013-12-17,21060.0,21090.0,21135.0,0.0604,0.015,10.56,43.1
2013-12-18,21055.0,21085.0,21125.0,0.0604,0.015,10.56,43.1
2013-12-19,21055.0,21085.0,21125.0,0.0604,0.015,10.56,43.1
2013-12-20,21055.0,21085.0,21125.0,0.0604,0.015,10.56,43.1
2013-12-21,21055.0,21085.0,21125.0,0.0604,0.015,10.56,43.1
2013-12-22,21055.0,21085.0,21125.0,0.0604,0.015,10.56,43.1
2013-12-23,21050.0,21080.0,21120.0,0.0604,0.015,10.56,43.1
2013-12-24,21045.0,21075.0,21115.0,0.0604,0.015,10.56,43.1
2013-12-25,21045.0,21075.0,21115.0,0.0604,0.015,10.56,43.1
2013-12-26,21040.0,21070.0,21115.0,0.0604,0.015,10.56,43.1
2013-12-27,21045.0,21075.0,21115.0,0.0604,0.015,10.56,43.1
2013-12-28,21045.0,21075.0,21115.0,0.0604,0.015,10.56,43.1
2013-12-29,21045.0,21075.0,21115.0,0.0604,0.015,10.56,43.1
2013-12-30,21055.0,21085.0,21135.0,0.0604,0.015,10.56,43.1
2013-12-31,21055.0,21085.0,21125.0,0.0604,0.015,10.56,43.1
2014-01-01,21055.0,21085.0,21125.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-02,21045.0,21075.0,21115.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-03,21045.0,21075.0,21115.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-04,21045.0,21075.0,21115.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-05,21045.0,21075.0,21115.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-06,21045.0,21075.0,21115.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-07,21050.0,21080.0,21130.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-08,21045.0,21075.0,21115.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-09,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-10,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-11,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-12,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-13,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-14,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-15,21045.0,21075.0,21115.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-16,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-17,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-18,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-19,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-20,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-21,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-22,21040.0,21070.0,21110.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-23,21030.0,21060.0,21100.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-24,21035.0,21065.0,21105.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-25,21025.0,21055.0,21095.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-26,21025.0,21055.0,21095.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-27,21025.0,21055.0,21105.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-28,21025.0,21055.0,21105.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-29,21025.0,21055.0,21105.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-30,21025.0,21055.0,21105.0,0.0545,0.016,1.4800000000000002,39.0
2014-01-31,21025.0,21055.0,21105.0,0.0545,0.016,1.4800000000000002,39.0
2014-02-01,21025.0,21055.0,21105.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-02,21025.0,21055.0,21105.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-03,21025.0,21055.0,21105.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-04,21025.0,21055.0,21105.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-05,21025.0,21055.0,21105.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-06,21040.0,21070.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-07,21050.0,21080.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-08,21055.0,21085.0,21155.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-09,21055.0,21085.0,21155.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-10,21050.0,21080.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-11,21050.0,21080.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-12,21060.0,21090.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-13,21055.0,21085.0,21125.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-14,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-15,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-16,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-17,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-18,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-19,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-20,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-21,21060.0,21090.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-22,21060.0,21090.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-23,21060.0,21090.0,21130.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-24,21055.0,21085.0,21125.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-25,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-26,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-27,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-02-28,21050.0,21080.0,21120.0,0.0465,0.011,1.4800000000000002,39.0
2014-03-01,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-02,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-03,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-04,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-05,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-06,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-07,21045.0,21075.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-08,21045.0,21075.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-09,21045.0,21075.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-10,21045.0,21075.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-11,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-12,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-13,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-14,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-15,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-16,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-17,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-18,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-19,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-20,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-21,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-22,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-23,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-24,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-25,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-26,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-27,21050.0,21080.0,21120.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-28,21055.0,21085.0,21130.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-29,21055.0,21085.0,21130.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-30,21055.0,21085.0,21130.0,0.0439,0.015,1.4800000000000002,39.0
2014-03-31,21055.0,21085.0,21125.0,0.0439,0.015,1.4800000000000002,39.0
2014-04-01,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-02,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-03,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-04,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-05,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-06,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-07,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-08,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-09,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-10,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-11,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-12,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-13,21045.0,21075.0,21115.0,0.0445,0.02,4.783333333333333,45.7
2014-04-14,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-15,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-16,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-17,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-18,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-19,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-20,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-21,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-22,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-23,21060.0,21090.0,21130.0,0.0445,0.02,4.783333333333333,45.7
2014-04-24,21055.0,21085.0,21130.0,0.0445,0.02,4.783333333333333,45.7
2014-04-25,21050.0,21080.0,21125.0,0.0445,0.02,4.783333333333333,45.7
2014-04-26,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-27,21050.0,21080.0,21120.0,0.0445,0.02,4.783333333333333,45.7
2014-04-28,21040.0,21070.0,21110.0,0.0445,0.02,4.783333333333333,45.7
2014-04-29,21035.0,21065.0,21105.0,0.0445,0.02,4.783333333333333,45.7
2014-04-30,21035.0,21065.0,21105.0,0.0445,0.02,4.783333333333333,45.7
2014-05-01,21035.0,21065.0,21105.0,0.0472,0.021,4.783333333333333,45.7
2014-05-02,21035.0,21065.0,21105.0,0.0472,0.021,4.783333333333333,45.7
2014-05-03,21035.0,21065.0,21105.0,0.0472,0.021,4.783333333333333,45.7
2014-05-04,21035.0,21065.0,21105.0,0.0472,0.021,4.783333333333333,45.7
2014-05-05,21045.0,21075.0,21115.0,0.0472,0.021,4.783333333333333,45.7
2014-05-06,21045.0,21075.0,21115.0,0.0472,0.021,4.783333333333333,45.7
2014-05-07,21045.0,21075.0,21115.0,0.0472,0.021,4.783333333333333,45.7
2014-05-08,21050.0,21080.0,21120.0,0.0472,0.021,4.783333333333333,45.7
2014-05-09,21050.0,21080.0,21120.0,0.0472,0.021,4.783333333333333,45.7
2014-05-10,21050.0,21080.0,21120.0,0.0472,0.021,4.783333333333333,45.7
2014-05-11,21050.0,21080.0,21120.0,0.0472,0.021,4.783333333333333,45.7
2014-05-12,21050.0,21080.0,21120.0,0.0472,0.021,4.783333333333333,45.7
2014-05-13,21050.0,21080.0,21120.0,0.0472,0.021,4.783333333333333,45.7
2014-05-14,21050.0,21080.0,21120.0,0.0472,0.021,4.783333333333333,45.7
2014-05-15,21060.0,21090.0,21145.0,0.0472,0.021,4.783333333333333,45.7
2014-05-16,21095.0,21125.0,21175.0,0.0472,0.021,4.783333333333333,45.7
2014-05-17,21095.0,21125.0,21175.0,0.0472,0.021,4.783333333333333,45.7
2014-05-18,21095.0,21125.0,21175.0,0.0472,0.021,4.783333333333333,45.7
2014-05-19,21070.0,21100.0,21150.0,0.0472,0.021,4.783333333333333,45.7
2014-05-20,21070.0,21100.0,21160.0,0.0472,0.021,4.783333333333333,45.7
2014-05-21,21090.0,21120.0,21180.0,0.0472,0.021,4.783333333333333,45.7
2014-05-22,21080.0,21110.0,21170.0,0.0472,0.021,4.783333333333333,45.7
2014-05-23,21090.0,21120.0,21170.0,0.0472,0.021,4.783333333333333,45.7
2014-05-24,21090.0,21120.0,21170.0,0.0472,0.021,4.783333333333333,45.7
2014-05-25,21090.0,21120.0,21170.0,0.0472,0.021,4.783333333333333,45.7
2014-05-26,21080.0,21110.0,21170.0,0.0472,0.021,4.783333333333333,45.7
2014-05-27,21085.0,21115.0,21165.0,0.0472,0.021,4.783333333333333,45.7
2014-05-28,21100.0,21130.0,21180.0,0.0472,0.021,4.783333333333333,45.7
2014-05-29,21110.0,21140.0,21200.0,0.0472,0.021,4.783333333333333,45.7
2014-05-30,21100.0,21130.0,21180.0,0.0472,0.021,4.783333333333333,45.7
2014-05-31,21100.0,21130.0,21180.0,0.0472,0.021,4.783333333333333,45.7
2014-06-01,21100.0,21130.0,21180.0,0.0498,0.021,4.783333333333333,45.7
2014-06-02,21120.0,21150.0,21200.0,0.0498,0.021,4.783333333333333,45.7
2014-06-03,21150.0,21180.0,21240.0,0.0498,0.021,4.783333333333333,45.7
2014-06-04,21150.0,21180.0,21240.0,0.0498,0.021,4.783333333333333,45.7
2014-06-05,21145.0,21175.0,21240.0,0.0498,0.021,4.783333333333333,45.7
2014-06-06,21130.0,21160.0,21210.0,0.0498,0.021,4.783333333333333,45.7
2014-06-07,21130.0,21160.0,21210.0,0.0498,0.021,4.783333333333333,45.7
2014-06-08,21130.0,21160.0,21210.0,0.0498,0.021,4.783333333333333,45.7
2014-06-09,21160.0,21190.0,21240.0,0.0498,0.021,4.783333333333333,45.7
2014-06-10,21155.0,21185.0,21235.0,0.0498,0.021,4.783333333333333,45.7
2014-06-11,21160.0,21190.0,21240.0,0.0498,0.021,4.783333333333333,45.7
2014-06-12,21165.0,21195.0,21245.0,0.0498,0.021,4.783333333333333,45.7
2014-06-13,21165.0,21195.0,21245.0,0.0498,0.021,4.783333333333333,45.7
2014-06-14,21165.0,21195.0,21245.0,0.0498,0.021,4.783333333333333,45.7
2014-06-15,21165.0,21195.0,21245.0,0.0498,0.021,4.783333333333333,45.7
2014-06-16,21165.0,21195.0,21246.0,0.0498,0.021,4.783333333333333,45.7
2014-06-17,21170.0,21200.0,21246.0,0.0498,0.021,4.783333333333333,45.7
2014-06-18,21200.0,21230.0,21246.0,0.0498,0.021,4.783333333333333,45.7
2014-06-19,21250.0,21280.0,21340.0,0.0498,0.021,4.783333333333333,45.7
2014-06-20,21250.0,21280.0,21340.0,0.0498,0.021,4.783333333333333,45.7
2014-06-21,21250.0,21280.0,21340.0,0.0498,0.021,4.783333333333333,45.7
2014-06-22,21250.0,21280.0,21340.0,0.0498,0.021,4.783333333333333,45.7
2014-06-23,21265.0,21295.0,21355.0,0.0498,0.021,4.783333333333333,45.7
2014-06-24,21270.0,21300.0,21360.0,0.0498,0.021,4.783333333333333,45.7
2014-06-25,21270.0,21300.0,21360.0,0.0498,0.021,4.783333333333333,45.7
2014-06-26,21270.0,21300.0,21360.0,0.0498,0.021,4.783333333333333,45.7
2014-06-27,21270.0,21300.0,21360.0,0.0498,0.021,4.783333333333333,45.7
2014-06-28,21270.0,21300.0,21360.0,0.0498,0.021,4.783333333333333,45.7
2014-06-29,21270.0,21300.0,21360.0,0.0498,0.021,4.783333333333333,45.7
2014-06-30,21270.0,21300.0,21360.0,0.0498,0.021,4.783333333333333,45.7
2014-07-01,21270.0,21300.0,21360.0,0.0494,0.02,7.866666666666667,45.2
2014-07-02,21270.0,21290.0,21350.0,0.0494,0.02,7.866666666666667,45.2
2014-07-03,21240.0,21270.0,21330.0,0.0494,0.02,7.866666666666667,45.2
2014-07-04,21240.0,21270.0,21320.0,0.0494,0.02,7.866666666666667,45.2
2014-07-05,21240.0,21270.0,21320.0,0.0494,0.02,7.866666666666667,45.2
2014-07-06,21240.0,21270.0,21320.0,0.0494,0.02,7.866666666666667,45.2
2014-07-07,21230.0,21260.0,21310.0,0.0494,0.02,7.866666666666667,45.2
2014-07-08,21210.0,21240.0,21290.0,0.0494,0.02,7.866666666666667,45.2
2014-07-09,21195.0,21225.0,21275.0,0.0494,0.02,7.866666666666667,45.2
2014-07-10,21160.0,21190.0,21240.0,0.0494,0.02,7.866666666666667,45.2
2014-07-11,21120.0,21150.0,21220.0,0.0494,0.02,7.866666666666667,45.2
2014-07-12,21120.0,21150.0,21220.0,0.0494,0.02,7.866666666666667,45.2
2014-07-13,21120.0,21150.0,21220.0,0.0494,0.02,7.866666666666667,45.2
2014-07-14,21150.0,21180.0,21230.0,0.0494,0.02,7.866666666666667,45.2
2014-07-15,21150.0,21180.0,21230.0,0.0494,0.02,7.866666666666667,45.2
2014-07-16,21150.0,21180.0,21230.0,0.0494,0.02,7.866666666666667,45.2
2014-07-17,21150.0,21180.0,21230.0,0.0494,0.02,7.866666666666667,45.2
2014-07-18,21165.0,21195.0,21245.0,0.0494,0.02,7.866666666666667,45.2
2014-07-19,21165.0,21195.0,21245.0,0.0494,0.02,7.866666666666667,45.2
2014-07-20,21165.0,21195.0,21245.0,0.0494,0.02,7.866666666666667,45.2
2014-07-21,21155.0,21185.0,21235.0,0.0494,0.02,7.866666666666667,45.2
2014-07-22,21160.0,21190.0,21240.0,0.0494,0.02,7.866666666666667,45.2
2014-07-23,21180.0,21210.0,21260.0,0.0494,0.02,7.866666666666667,45.2
2014-07-24,21180.0,21210.0,21260.0,0.0494,0.02,7.866666666666667,45.2
2014-07-25,21180.0,21210.0,21260.0,0.0494,0.02,7.866666666666667,45.2
2014-07-26,21180.0,21210.0,21260.0,0.0494,0.02,7.866666666666667,45.2
2014-07-27,21180.0,21210.0,21260.0,0.0494,0.02,7.866666666666667,45.2
2014-07-28,21170.0,21200.0,21260.0,0.0494,0.02,7.866666666666667,45.2
2014-07-29,21175.0,21205.0,21255.0,0.0494,0.02,7.866666666666667,45.2
2014-07-30,21175.0,21205.0,21255.0,0.0494,0.02,7.866666666666667,45.2
2014-07-31,21180.0,21210.0,21260.0,0.0494,0.02,7.866666666666667,45.2
2014-08-01,21170.0,21200.0,21250.0,0.0431,0.017,7.866666666666667,45.2
2014-08-02,21170.0,21200.0,21250.0,0.0431,0.017,7.866666666666667,45.2
2014-08-03,21170.0,21200.0,21250.0,0.0431,0.017,7.866666666666667,45.2
2014-08-04,21170.0,21200.0,21250.0,0.0431,0.017,7.866666666666667,45.2
2014-08-05,21160.0,21190.0,21240.0,0.0431,0.017,7.866666666666667,45.2
2014-08-06,21160.0,21190.0,21240.0,0.0431,0.017,7.866666666666667,45.2
2014-08-07,21160.0,21190.0,21250.0,0.0431,0.017,7.866666666666667,45.2
2014-08-08,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-09,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-10,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-11,21150.0,21180.0,21230.0,0.0431,0.017,7.866666666666667,45.2
2014-08-12,21150.0,21180.0,21230.0,0.0431,0.017,7.866666666666667,45.2
2014-08-13,21150.0,21180.0,21230.0,0.0431,0.017,7.866666666666667,45.2
2014-08-14,21150.0,21180.0,21230.0,0.0431,0.017,7.866666666666667,45.2
2014-08-15,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-16,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-17,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-18,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-19,21150.0,21180.0,21230.0,0.0431,0.017,7.866666666666667,45.2
2014-08-20,21140.0,21170.0,21220.0,0.0431,0.017,7.866666666666667,45.2
2014-08-21,21145.0,21175.0,21225.0,0.0431,0.017,7.866666666666667,45.2
2014-08-22,21145.0,21175.0,21225.0,0.0431,0.017,7.866666666666667,45.2
2014-08-23,21145.0,21175.0,21225.0,0.0431,0.017,7.866666666666667,45.2
2014-08-24,21145.0,21175.0,21225.0,0.0431,0.017,7.866666666666667,45.2
2014-08-25,21150.0,21180.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-26,21155.0,21185.0,21235.0,0.0431,0.017,7.866666666666667,45.2
2014-08-27,21140.0,21170.0,21220.0,0.0431,0.017,7.866666666666667,45.2
2014-08-28,21140.0,21170.0,21220.0,0.0431,0.017,7.866666666666667,45.2
2014-08-29,21140.0,21170.0,21225.0,0.0431,0.017,7.866666666666667,45.2
2014-08-30,21140.0,21170.0,21225.0,0.0431,0.017,7.866666666666667,45.2
2014-08-31,21140.0,21170.0,21225.0,0.0431,0.017,7.866666666666667,45.2
2014-09-01,21140.0,21170.0,21225.0,0.0362,0.017,7.866666666666667,45.2
2014-09-02,21140.0,21170.0,21225.0,0.0362,0.017,7.866666666666667,45.2
2014-09-03,21145.0,21175.0,21225.0,0.0362,0.017,7.866666666666667,45.2
2014-09-04,21140.0,21170.0,21220.0,0.0362,0.017,7.866666666666667,45.2
2014-09-05,21140.0,21170.0,21220.0,0.0362,0.017,7.866666666666667,45.2
2014-09-06,21140.0,21170.0,21220.0,0.0362,0.017,7.866666666666667,45.2
2014-09-07,21140.0,21170.0,21220.0,0.0362,0.017,7.866666666666667,45.2
2014-09-08,21145.0,21175.0,21225.0,0.0362,0.017,7.866666666666667,45.2
2014-09-09,21145.0,21175.0,21225.0,0.0362,0.017,7.866666666666667,45.2
2014-09-10,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-11,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-12,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-13,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-14,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-15,21145.0,21175.0,21225.0,0.0362,0.017,7.866666666666667,45.2
2014-09-16,21140.0,21170.0,21220.0,0.0362,0.017,7.866666666666667,45.2
2014-09-17,21140.0,21170.0,21220.0,0.0362,0.017,7.866666666666667,45.2
2014-09-18,21140.0,21170.0,21220.0,0.0362,0.017,7.866666666666667,45.2
2014-09-19,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-20,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-21,21150.0,21180.0,21230.0,0.0362,0.017,7.866666666666667,45.2
2014-09-22,21170.0,21200.0,21250.0,0.0362,0.017,7.866666666666667,45.2
2014-09-23,21170.0,21200.0,21250.0,0.0362,0.017,7.866666666666667,45.2
2014-09-24,21160.0,21190.0,21240.0,0.0362,0.017,7.866666666666667,45.2
2014-09-25,21165.0,21195.0,21245.0,0.0362,0.017,7.866666666666667,45.2
2014-09-26,21165.0,21195.0,21245.0,0.0362,0.017,7.866666666666667,45.2
2014-09-27,21165.0,21195.0,21245.0,0.0362,0.017,7.866666666666667,45.2
2014-09-28,21165.0,21195.0,21245.0,0.0362,0.017,7.866666666666667,45.2
2014-09-29,21165.0,21195.0,21245.0,0.0362,0.017,7.866666666666667,45.2
2014-09-30,21165.0,21195.0,21245.0,0.0362,0.017,7.866666666666667,45.2
2014-10-01,21180.0,21210.0,21260.0,0.0323,0.017,11.266666666666666,47.5
2014-10-02,21215.0,21245.0,21295.0,0.0323,0.017,11.266666666666666,47.5
2014-10-03,21230.0,21260.0,21320.0,0.0323,0.017,11.266666666666666,47.5
2014-10-04,21230.0,21260.0,21320.0,0.0323,0.017,11.266666666666666,47.5
2014-10-05,21230.0,21260.0,21320.0,0.0323,0.017,11.266666666666666,47.5
2014-10-06,21220.0,21250.0,21310.0,0.0323,0.017,11.266666666666666,47.5
2014-10-07,21220.0,21250.0,21310.0,0.0323,0.017,11.266666666666666,47.5
2014-10-08,21205.0,21235.0,21285.0,0.0323,0.017,11.266666666666666,47.5
2014-10-09,21170.0,21200.0,21250.0,0.0323,0.017,11.266666666666666,47.5
2014-10-10,21160.0,21190.0,21240.0,0.0323,0.017,11.266666666666666,47.5
2014-10-11,21160.0,21190.0,21240.0,0.0323,0.017,11.266666666666666,47.5
2014-10-12,21160.0,21190.0,21240.0,0.0323,0.017,11.266666666666666,47.5
2014-10-13,21160.0,21190.0,21240.0,0.0323,0.017,11.266666666666666,47.5
2014-10-14,21190.0,21220.0,21270.0,0.0323,0.017,11.266666666666666,47.5
2014-10-15,21190.0,21220.0,21270.0,0.0323,0.017,11.266666666666666,47.5
2014-10-16,21190.0,21220.0,21270.0,0.0323,0.017,11.266666666666666,47.5
2014-10-17,21190.0,21220.0,21270.0,0.0323,0.017,11.266666666666666,47.5
2014-10-18,21190.0,21220.0,21270.0,0.0323,0.017,11.266666666666666,47.5
2014-10-19,21190.0,21220.0,21270.0,0.0323,0.017,11.266666666666666,47.5
2014-10-20,21210.0,21240.0,21290.0,0.0323,0.017,11.266666666666666,47.5
2014-10-21,21210.0,21240.0,21290.0,0.0323,0.017,11.266666666666666,47.5
2014-10-22,21190.0,21220.0,21270.0,0.0323,0.017,11.266666666666666,47.5
2014-10-23,21205.0,21235.0,21285.0,0.0323,0.017,11.266666666666666,47.5
2014-10-24,21205.0,21235.0,21285.0,0.0323,0.017,11.266666666666666,47.5
2014-10-25,21205.0,21235.0,21285.0,0.0323,0.017,11.266666666666666,47.5
2014-10-26,21205.0,21235.0,21285.0,0.0323,0.017,11.266666666666666,47.5
2014-10-27,21220.0,21250.0,21300.0,0.0323,0.017,11.266666666666666,47.5
2014-10-28,21225.0,21255.0,21305.0,0.0323,0.017,11.266666666666666,47.5
